uuid,story,room_index,n_planes_scored,n_disagree,disagreement_rate,building_n_stories,is_top_story,is_ground_story,is_only_story,exterior_edge_frac,perimeter_m,max_floor_dim_m,floor_area_m2,aspect_ratio
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,0,27,9,5,0.556,2,False,True,False,0.328,49.58,10.3,23.19,1.44
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,0,28,1,0,0.0,2,False,True,False,0.482,11.22,3.64,7.64,1.08
21af2a12-2a29-44b5-b703-fbaa208996e9,1,6,4,0,0.0,2,True,False,False,0.55,21.39,5.99,17.74,1.04
21af2a12-2a29-44b5-b703-fbaa208996e9,1,7,6,0,0.0,2,True,False,False,0.275,13.0,4.0,10.42,1.16
21af2a12-2a29-44b5-b703-fbaa208996e9,1,8,5,4,0.8,2,True,False,False,0.614,17.48,4.95,15.77,1.04
21af2a12-2a29-44b5-b703-fbaa208996e9,1,9,10,8,0.8,2,True,False,False,0.651,14.79,4.56,11.89,1.27
21af2a12-2a29-44b5-b703-fbaa208996e9,1,10,1,0,0.0,2,True,False,False,0.475,8.01,2.7,3.8,1.39
2388d90c-8cc9-4cca-b232-d658e184074d,1,0,2,0,0.0,2,True,False,False,1.0,10.79,3.67,7.21,1.08
2388d90c-8cc9-4cca-b232-d658e184074d,1,1,5,1,0.2,2,True,False,False,0.72,18.74,7.8,10.44,1.86
2388d90c-8cc9-4cca-b232-d658e184074d,1,2,2,0,0.0,2,True,False,False,0.913,13.38,4.58,11.04,1.09
2388d90c-8cc9-4cca-b232-d658e184074d,1,3,2,0,0.0,2,True,False,False,0.689,13.19,4.43,10.72,1.06
2388d90c-8cc9-4cca-b232-d658e184074d,0,4,1,0,0.0,2,False,True,False,0.0,10.87,3.83,4.71,1.3
2388d90c-8cc9-4cca-b232-d658e184074d,0,8,1,0,0.0,2,False,True,False,0.253,7.91,2.76,3.87,1.08
2388d90c-8cc9-4cca-b232-d658e184074d,0,9,1,0,0.0,2,False,True,False,0.295,36.16,11.14,37.54,1.19
2388d90c-8cc9-4cca-b232-d658e184074d,0,10,1,0,0.0,2,False,True,False,0.188,6.37,2.23,2.5,1.09
2388d90c-8cc9-4cca-b232-d658e184074d,0,11,1,0,0.0,2,False,True,False,0.135,32.17,8.86,14.86,1.4
2388d90c-8cc9-4cca-b232-d658e184074d,0,12,1,0,0.0,2,False,True,False,0.134,19.94,6.29,11.8,1.2
2388d90c-8cc9-4cca-b232-d658e184074d,0,13,1,0,0.0,2,False,True,False,0.486,14.09,4.94,12.19,1.09
2388d90c-8cc9-4cca-b232-d658e184074d,0,14,1,0,0.0,2,False,True,False,0.729,15.14,5.26,14.18,1.07
23cbb422-ada0-454d-8f91-30888256960d,1,0,1,0,0.0,2,True,False,False,0.102,33.69,8.19,11.75,1.31
23cbb422-ada0-454d-8f91-30888256960d,1,1,1,0,0.0,2,True,False,False,0.389,22.15,6.57,18.29,1.08
23cbb422-ada0-454d-8f91-30888256960d,1,2,1,0,0.0,2,True,False,False,0.485,12.88,4.55,10.26,1.0
23cbb422-ada0-454d-8f91-30888256960d,1,3,5,4,0.8,2,True,False,False,0.062,10.25,3.62,5.0,1.11
23cbb422-ada0-454d-8f91-30888256960d,1,4,1,0,0.0,2,True,False,False,0.411,24.33,6.13,11.66,1.3
23cbb422-ada0-454d-8f91-30888256960d,1,5,1,0,0.0,2,True,False,False,0.481,10.74,3.8,6.54,1.0
23cbb422-ada0-454d-8f91-30888256960d,1,6,1,0,0.0,2,True,False,False,0.467,5.98,2.11,2.22,1.0
23cbb422-ada0-454d-8f91-30888256960d,1,7,1,0,0.0,2,True,False,False,0.256,6.36,2.25,2.47,1.0
23cbb422-ada0-454d-8f91-30888256960d,0,8,4,3,0.75,2,False,True,False,1.0,12.33,4.36,5.89,1.22
24e8aaa7-ec15-4a72-be5f-c67b95a53411,0,0,1,0,0.0,1,True,False,True,0.204,13.72,4.13,11.58,1.23
24e8aaa7-ec15-4a72-be5f-c67b95a53411,0,1,2,0,0.0,1,True,False,True,0.223,34.77,8.21,16.04,1.4
24e8aaa7-ec15-4a72-be5f-c67b95a53411,0,3,1,0,0.0,1,True,False,True,0.2,9.44,2.82,5.5,1.21
24e8aaa7-ec15-4a72-be5f-c67b95a53411,0,4,2,0,0.0,1,True,False,True,0.133,26.89,8.37,16.78,1.92
24e8aaa7-ec15-4a72-be5f-c67b95a53411,0,5,1,0,0.0,1,True,False,True,0.549,32.71,8.68,56.75,1.07
24e8aaa7-ec15-4a72-be5f-c67b95a53411,0,6,1,0,0.0,1,True,False,True,0.166,12.3,2.43,4.69,1.05
24e8aaa7-ec15-4a72-be5f-c67b95a53411,0,7,1,0,0.0,1,True,False,True,0.728,15.35,6.35,8.97,3.13
287808db-3826-4351-b9a1-6f9831bdc870,0,0,1,0,0.0,4,False,True,False,0.742,13.12,4.57,10.75,1.01
287808db-3826-4351-b9a1-6f9831bdc870,0,1,1,0,0.0,4,False,True,False,0.42,11.69,4.22,5.12,1.22
287808db-3826-4351-b9a1-6f9831bdc870,0,2,1,0,0.0,4,False,True,False,0.655,9.97,3.66,5.66,1.13
287808db-3826-4351-b9a1-6f9831bdc870,2,5,7,2,0.286,4,False,False,False,0.4,5.49,1.99,1.39,1.24
287808db-3826-4351-b9a1-6f9831bdc870,2,7,2,0,0.0,4,False,False,False,0.493,21.32,5.13,12.39,1.06
287808db-3826-4351-b9a1-6f9831bdc870,3,8,7,5,0.714,4,True,False,False,0.539,12.85,4.55,7.29,1.32
287808db-3826-4351-b9a1-6f9831bdc870,3,9,3,2,0.667,4,True,False,False,0.624,15.68,4.91,11.79,1.05
287808db-3826-4351-b9a1-6f9831bdc870,3,10,2,1,0.5,4,True,False,False,0.449,11.84,3.3,4.9,1.08
294c5209-06ff-47ae-841b-e7e973b3699e,0,0,1,0,0.0,1,True,False,True,0.485,13.03,4.77,9.82,1.2
294c5209-06ff-47ae-841b-e7e973b3699e,0,1,1,0,0.0,1,True,False,True,0.469,13.45,4.52,11.31,1.01
294c5209-06ff-47ae-841b-e7e973b3699e,0,2,1,0,0.0,1,True,False,True,0.492,23.2,7.8,29.53,1.08
294c5209-06ff-47ae-841b-e7e973b3699e,0,3,1,0,0.0,1,True,False,True,0.237,11.86,4.0,8.79,1.01
294c5209-06ff-47ae-841b-e7e973b3699e,0,5,1,0,0.0,1,True,False,True,0.094,9.42,3.43,5.19,1.19
294c5209-06ff-47ae-841b-e7e973b3699e,0,6,1,0,0.0,1,True,False,True,0.775,16.15,5.81,15.53,1.16
294c5209-06ff-47ae-841b-e7e973b3699e,0,7,2,0,0.0,1,True,False,True,0.163,9.08,3.31,4.8,1.19
29865ccb-e7e8-4ad6-a01c-d632f20761b7,0,0,1,0,0.0,2,False,True,False,0.614,13.03,4.65,6.89,1.56
29865ccb-e7e8-4ad6-a01c-d632f20761b7,0,1,1,0,0.0,2,False,True,False,0.495,18.53,6.52,20.99,1.1
29865ccb-e7e8-4ad6-a01c-d632f20761b7,1,5,1,0,0.0,2,True,False,False,0.475,8.16,3.06,3.63,1.3
29865ccb-e7e8-4ad6-a01c-d632f20761b7,1,6,4,0,0.0,2,True,False,False,0.577,13.96,4.41,6.26,1.11
29865ccb-e7e8-4ad6-a01c-d632f20761b7,1,7,2,0,0.0,2,True,False,False,0.887,13.77,4.9,10.7,1.29
29865ccb-e7e8-4ad6-a01c-d632f20761b7,1,8,2,0,0.0,2,True,False,False,0.837,15.23,5.2,13.95,1.09
29865ccb-e7e8-4ad6-a01c-d632f20761b7,1,9,2,0,0.0,2,True,False,False,0.81,13.29,4.67,9.92,1.26
29a9cb5c-e7e7-4a01-b8ed-b2a2dd0edd2a,0,0,2,1,0.5,1,True,False,True,0.36,26.55,8.72,15.38,2.07
29a9cb5c-e7e7-4a01-b8ed-b2a2dd0edd2a,0,1,1,0,0.0,1,True,False,True,0.184,12.39,3.83,6.82,1.22
29a9cb5c-e7e7-4a01-b8ed-b2a2dd0edd2a,0,2,1,0,0.0,1,True,False,True,0.275,23.33,7.21,28.41,1.08
29a9cb5c-e7e7-4a01-b8ed-b2a2dd0edd2a,0,3,1,0,0.0,1,True,False,True,0.588,30.72,7.63,13.95,1.77
29a9cb5c-e7e7-4a01-b8ed-b2a2dd0edd2a,0,4,1,0,0.0,1,True,False,True,0.234,24.34,5.5,9.55,1.44
29a9cb5c-e7e7-4a01-b8ed-b2a2dd0edd2a,0,5,1,0,0.0,1,True,False,True,0.728,21.51,6.87,28.83,1.06
29a9cb5c-e7e7-4a01-b8ed-b2a2dd0edd2a,0,6,3,2,0.667,1,True,False,True,0.484,12.32,3.95,9.12,1.12
2d80b27f-ca29-4b3e-9197-ad3c4af7cbfb,0,0,1,0,0.0,1,True,False,True,0.814,13.05,4.35,10.5,1.02
2d80b27f-ca29-4b3e-9197-ad3c4af7cbfb,0,1,1,0,0.0,1,True,False,True,0.23,13.49,4.43,9.31,1.11
2d80b27f-ca29-4b3e-9197-ad3c4af7cbfb,0,2,1,0,0.0,1,True,False,True,0.483,11.46,3.71,7.29,1.01
2d80b27f-ca29-4b3e-9197-ad3c4af7cbfb,0,3,1,0,0.0,1,True,False,True,0.064,50.23,7.49,8.38,1.03
2d80b27f-ca29-4b3e-9197-ad3c4af7cbfb,0,4,1,0,0.0,1,True,False,True,0.174,10.82,3.89,6.94,1.18
2d80b27f-ca29-4b3e-9197-ad3c4af7cbfb,0,5,1,0,0.0,1,True,False,True,0.626,25.99,8.19,34.16,1.0
2d80b27f-ca29-4b3e-9197-ad3c4af7cbfb,0,7,1,0,0.0,1,True,False,True,0.18,7.12,2.51,3.07,1.13
2de0ff98-b554-446b-a501-b9fab4577f5a,0,0,1,0,0.0,1,True,False,True,0.64,19.25,4.76,11.37,1.07
2de0ff98-b554-446b-a501-b9fab4577f5a,0,1,1,0,0.0,1,True,False,True,0.391,21.11,6.93,13.23,1.21
2de0ff98-b554-446b-a501-b9fab4577f5a,0,2,1,0,0.0,1,True,False,True,0.23,13.44,4.62,10.82,1.03
2de0ff98-b554-446b-a501-b9fab4577f5a,0,3,1,0,0.0,1,True,False,True,0.393,10.93,3.26,4.56,1.17
2de0ff98-b554-446b-a501-b9fab4577f5a,0,4,2,0,0.0,1,True,False,True,0.14,23.5,8.51,13.9,1.81
2de0ff98-b554-446b-a501-b9fab4577f5a,0,5,1,0,0.0,1,True,False,True,0.195,36.02,11.24,25.69,1.78
2de0ff98-b554-446b-a501-b9fab4577f5a,0,6,1,0,0.0,1,True,False,True,0.49,21.26,7.53,25.31,1.24
2de0ff98-b554-446b-a501-b9fab4577f5a,0,7,1,0,0.0,1,True,False,True,0.483,12.03,4.46,8.0,1.16
2df1d2ed-54c9-41e9-9ed8-c4110e3868e0,0,0,1,0,0.0,1,True,False,True,0.484,12.54,4.5,9.34,1.17
2df1d2ed-54c9-41e9-9ed8-c4110e3868e0,0,1,1,0,0.0,1,True,False,True,0.189,7.84,2.74,3.76,1.11
2df1d2ed-54c9-41e9-9ed8-c4110e3868e0,0,2,1,0,0.0,1,True,False,True,0.488,13.21,4.5,10.87,1.05
2df1d2ed-54c9-41e9-9ed8-c4110e3868e0,0,3,1,0,0.0,1,True,False,True,0.132,16.08,5.44,12.3,1.3
2df1d2ed-54c9-41e9-9ed8-c4110e3868e0,0,4,1,0,0.0,1,True,False,True,0.211,11.44,3.93,8.12,1.06
2df1d2ed-54c9-41e9-9ed8-c4110e3868e0,0,5,1,0,0.0,1,True,False,True,0.078,90.0,14.69,33.36,1.36
2df1d2ed-54c9-41e9-9ed8-c4110e3868e0,0,6,1,0,0.0,1,True,False,True,0.291,15.66,5.61,14.63,1.17
2df1d2ed-54c9-41e9-9ed8-c4110e3868e0,0,7,1,0,0.0,1,True,False,True,0.184,10.27,3.64,6.36,1.14
2df1d2ed-54c9-41e9-9ed8-c4110e3868e0,0,8,1,0,0.0,1,True,False,True,0.488,15.45,5.6,14.02,1.19
2df1d2ed-54c9-41e9-9ed8-c4110e3868e0,0,9,1,0,0.0,1,True,False,True,0.481,10.74,3.67,7.16,1.06
2ea3b759-e047-424c-8034-f8ee5b811fb4,0,0,1,0,0.0,1,True,False,True,0.245,69.74,12.6,38.28,1.0
2ea3b759-e047-424c-8034-f8ee5b811fb4,0,1,1,0,0.0,1,True,False,True,0.21,8.39,2.97,4.02,1.09
2ea3b759-e047-424c-8034-f8ee5b811fb4,0,2,1,0,0.0,1,True,False,True,0.186,6.93,2.35,2.45,1.02
2ea3b759-e047-424c-8034-f8ee5b811fb4,0,3,4,0,0.0,1,True,False,True,0.018,25.17,8.27,27.1,1.12
2ea3b759-e047-424c-8034-f8ee5b811fb4,0,5,1,0,0.0,1,True,False,True,0.484,12.42,4.36,9.63,1.01
2ea3b759-e047-424c-8034-f8ee5b811fb4,0,6,1,0,0.0,1,True,False,True,0.055,26.79,5.34,6.21,1.02
2ea3b759-e047-424c-8034-f8ee5b811fb4,0,8,1,0,0.0,1,True,False,True,0.406,11.41,4.02,8.12,1.02
2ea3b759-e047-424c-8034-f8ee5b811fb4,0,9,1,0,0.0,1,True,False,True,0.22,11.38,4.01,8.08,1.02
2ea3b759-e047-424c-8034-f8ee5b811fb4,0,10,1,0,0.0,1,True,False,True,0.702,22.83,8.17,31.79,1.05
2f382701-addb-48a5-8749-0e8e7f988a10,1,0,4,2,0.5,3,False,False,False,0.632,31.17,9.27,37.58,1.28
2f382701-addb-48a5-8749-0e8e7f988a10,1,1,10,6,0.6,3,False,False,False,0.501,13.84,4.24,9.69,1.22
2f382701-addb-48a5-8749-0e8e7f988a10,1,2,1,0,0.0,3,False,False,False,0.104,15.1,4.5,12.01,1.12
2f382701-addb-48a5-8749-0e8e7f988a10,1,3,1,0,0.0,3,False,False,False,0.019,19.17,5.92,8.56,1.4
2f382701-addb-48a5-8749-0e8e7f988a10,1,5,1,0,0.0,3,False,False,False,0.623,16.45,6.19,12.59,1.84
2f382701-addb-48a5-8749-0e8e7f988a10,0,6,6,4,0.667,3,False,True,False,1.0,14.95,4.69,10.78,1.22
2f382701-addb-48a5-8749-0e8e7f988a10,2,7,1,0,0.0,3,True,False,False,0.926,14.47,4.31,12.93,1.07
2f382701-addb-48a5-8749-0e8e7f988a10,2,8,2,0,0.0,3,True,False,False,0.483,11.52,3.81,7.94,1.34
2f382701-addb-48a5-8749-0e8e7f988a10,2,9,2,0,0.0,3,True,False,False,0.335,16.63,5.14,5.26,1.32
2f382701-addb-48a5-8749-0e8e7f988a10,2,10,4,0,0.0,3,True,False,False,0.688,18.27,4.74,7.49,1.3
2f382701-addb-48a5-8749-0e8e7f988a10,2,11,1,0,0.0,3,True,False,False,0.74,10.33,3.34,6.48,1.27
2f382701-addb-48a5-8749-0e8e7f988a10,2,12,1,0,0.0,3,True,False,False,0.633,7.73,2.39,3.64,1.24
3297bc28-5d39-4358-bd2e-0f1183cae489,0,0,1,0,0.0,3,False,True,False,0.351,42.47,8.06,13.41,1.26
3297bc28-5d39-4358-bd2e-0f1183cae489,1,5,8,8,1.0,3,False,False,False,0.0,7.65,2.66,2.56,1.96
3297bc28-5d39-4358-bd2e-0f1183cae489,1,6,1,0,0.0,3,False,False,False,0.273,12.57,3.98,9.37,1.49
3297bc28-5d39-4358-bd2e-0f1183cae489,1,7,1,0,0.0,3,False,False,False,0.236,35.83,7.41,18.6,1.72
3297bc28-5d39-4358-bd2e-0f1183cae489,1,8,2,1,0.5,3,False,False,False,0.649,21.22,7.41,24.85,1.68
3297bc28-5d39-4358-bd2e-0f1183cae489,2,9,3,0,0.0,3,True,False,False,0.151,28.31,5.22,7.99,1.23
3297bc28-5d39-4358-bd2e-0f1183cae489,2,11,5,1,0.2,3,True,False,False,0.484,12.33,4.06,8.72,1.7
3297bc28-5d39-4358-bd2e-0f1183cae489,2,12,6,1,0.167,3,True,False,False,0.689,16.74,5.27,14.93,1.52
3297bc28-5d39-4358-bd2e-0f1183cae489,2,13,4,0,0.0,3,True,False,False,0.333,7.43,2.59,3.17,1.77
36f034dc-17ec-4e9d-9ec0-e8b0139201c8,0,0,1,0,0.0,1,True,False,True,0.357,20.44,6.28,20.9,1.36
36f034dc-17ec-4e9d-9ec0-e8b0139201c8,0,1,1,0,0.0,1,True,False,True,0.479,26.79,7.56,31.1,1.24
36f034dc-17ec-4e9d-9ec0-e8b0139201c8,0,2,1,0,0.0,1,True,False,True,0.462,18.21,5.39,17.6,1.22
36f034dc-17ec-4e9d-9ec0-e8b0139201c8,0,3,1,0,0.0,1,True,False,True,0.303,14.44,2.92,4.95,1.38
36f034dc-17ec-4e9d-9ec0-e8b0139201c8,0,4,2,1,0.5,1,True,False,True,0.0,22.53,7.44,5.34,1.84
36f034dc-17ec-4e9d-9ec0-e8b0139201c8,0,5,2,0,0.0,1,True,False,True,0.567,43.25,10.42,34.14,1.35
36f034dc-17ec-4e9d-9ec0-e8b0139201c8,0,6,1,0,0.0,1,True,False,True,0.369,14.8,5.38,11.58,1.91
36f034dc-17ec-4e9d-9ec0-e8b0139201c8,0,7,5,3,0.6,1,True,False,True,0.71,21.21,6.43,19.27,1.3
36f034dc-17ec-4e9d-9ec0-e8b0139201c8,0,8,1,0,0.0,1,True,False,True,1.0,30.92,8.78,59.7,1.05
37e9355f-29a7-4303-abae-240c55df13e4,0,0,1,0,0.0,1,True,False,True,0.532,27.07,6.6,24.69,1.57
37e9355f-29a7-4303-abae-240c55df13e4,0,2,1,0,0.0,1,True,False,True,0.487,13.04,3.6,10.56,1.16
37e9355f-29a7-4303-abae-240c55df13e4,0,3,2,0,0.0,1,True,False,True,0.26,6.94,2.04,2.94,1.35
37e9355f-29a7-4303-abae-240c55df13e4,0,4,1,0,0.0,1,True,False,True,0.139,27.62,7.17,24.71,1.19
37e9355f-29a7-4303-abae-240c55df13e4,0,5,1,0,0.0,1,True,False,True,0.212,8.51,2.55,4.38,1.41
37e9355f-29a7-4303-abae-240c55df13e4,0,6,1,0,0.0,1,True,False,True,0.004,110.27,11.93,15.91,1.06
37e9355f-29a7-4303-abae-240c55df13e4,0,7,1,0,0.0,1,True,False,True,0.033,10.78,3.02,7.2,1.2
37e9355f-29a7-4303-abae-240c55df13e4,0,8,1,0,0.0,1,True,False,True,0.271,6.89,2.1,2.85,1.46
37e9355f-29a7-4303-abae-240c55df13e4,0,9,5,3,0.6,1,True,False,True,0.488,16.9,5.33,16.8,1.6
37e9355f-29a7-4303-abae-240c55df13e4,0,11,1,0,0.0,1,True,False,True,0.463,5.45,1.57,1.82,1.29
38158927-652c-4d01-9aa3-770956648d85,0,4,1,0,0.0,2,False,True,False,0.593,35.95,10.25,41.11,1.21
38158927-652c-4d01-9aa3-770956648d85,1,5,1,0,0.0,2,True,False,False,0.485,12.73,4.51,10.08,1.02
38158927-652c-4d01-9aa3-770956648d85,1,6,1,0,0.0,2,True,False,False,0.484,12.71,4.5,10.05,1.01
38158927-652c-4d01-9aa3-770956648d85,1,7,2,0,0.0,2,True,False,False,0.483,12.07,4.35,8.64,1.05
38158927-652c-4d01-9aa3-770956648d85,1,8,1,0,0.0,2,True,False,False,0.331,11.6,4.08,8.41,1.0
38158927-652c-4d01-9aa3-770956648d85,1,9,3,0,0.0,2,True,False,False,0.147,31.35,7.06,9.48,1.19
38f71f1d-2c71-4fcd-9997-83b2914416b0,0,2,1,0,0.0,2,False,True,False,0.381,20.95,5.48,22.56,1.05
38f71f1d-2c71-4fcd-9997-83b2914416b0,0,3,1,0,0.0,2,False,True,False,0.493,25.11,8.79,34.51,1.86
38f71f1d-2c71-4fcd-9997-83b2914416b0,0,5,1,0,0.0,2,False,True,False,0.141,7.14,2.27,2.99,1.46
38f71f1d-2c71-4fcd-9997-83b2914416b0,1,6,2,1,0.5,2,True,False,False,0.299,51.55,10.42,14.57,2.57
38f71f1d-2c71-4fcd-9997-83b2914416b0,1,7,4,1,0.25,2,True,False,False,0.587,15.57,4.65,12.47,1.27
38f71f1d-2c71-4fcd-9997-83b2914416b0,1,10,2,1,0.5,2,True,False,False,0.298,13.89,4.59,11.06,1.6
38f71f1d-2c71-4fcd-9997-83b2914416b0,1,11,5,2,0.4,2,True,False,False,0.637,24.19,6.92,30.45,1.26
3a034c99-8986-4749-aedb-0a5a04ea803f,1,0,2,0,0.0,2,True,False,False,0.225,33.8,10.09,22.9,1.64
3a034c99-8986-4749-aedb-0a5a04ea803f,1,1,2,0,0.0,2,True,False,False,0.485,12.49,4.4,9.74,1.01
3a034c99-8986-4749-aedb-0a5a04ea803f,1,2,2,0,0.0,2,True,False,False,0.487,14.15,4.96,12.52,1.0
3a034c99-8986-4749-aedb-0a5a04ea803f,1,3,2,0,0.0,2,True,False,False,0.482,11.17,4.0,7.62,1.04
3a034c99-8986-4749-aedb-0a5a04ea803f,1,4,1,0,0.0,2,True,False,False,0.0,10.89,3.92,7.13,1.06
3a576e1b-4b3e-4f5d-8c20-b39b157fcf03,2,0,7,1,0.143,3,True,False,False,0.78,14.77,5.12,13.54,1.06
3a576e1b-4b3e-4f5d-8c20-b39b157fcf03,2,1,7,3,0.429,3,True,False,False,0.422,17.41,5.04,11.65,1.05
3a576e1b-4b3e-4f5d-8c20-b39b157fcf03,2,2,5,0,0.0,3,True,False,False,0.188,17.02,4.51,6.42,1.03
3a576e1b-4b3e-4f5d-8c20-b39b157fcf03,2,3,7,1,0.143,3,True,False,False,0.617,19.74,6.2,17.51,1.12
3a576e1b-4b3e-4f5d-8c20-b39b157fcf03,1,4,1,0,0.0,3,False,False,False,0.438,20.17,6.26,18.95,1.08
3a576e1b-4b3e-4f5d-8c20-b39b157fcf03,1,5,1,0,0.0,3,False,False,False,0.378,23.54,6.9,19.8,1.26
3c74f488-a562-4bc4-9d7a-3f707fe85133,1,0,1,0,0.0,3,False,False,False,0.55,17.55,6.14,16.6,1.1
3c74f488-a562-4bc4-9d7a-3f707fe85133,1,1,1,0,0.0,3,False,False,False,0.052,12.4,3.89,5.91,1.04
3c74f488-a562-4bc4-9d7a-3f707fe85133,1,2,2,1,0.5,3,False,False,False,0.704,10.23,3.62,6.39,1.0
3c74f488-a562-4bc4-9d7a-3f707fe85133,1,3,1,0,0.0,3,False,False,False,0.481,7.51,2.66,3.51,1.0
3c74f488-a562-4bc4-9d7a-3f707fe85133,1,4,2,0,0.0,3,False,False,False,0.285,15.45,4.66,7.06,1.21
3c74f488-a562-4bc4-9d7a-3f707fe85133,1,5,1,0,0.0,3,False,False,False,0.575,26.21,9.29,33.33,1.09
3c74f488-a562-4bc4-9d7a-3f707fe85133,1,6,8,3,0.375,3,False,False,False,0.949,22.55,7.97,30.36,1.01
3c74f488-a562-4bc4-9d7a-3f707fe85133,2,7,2,0,0.0,3,True,False,False,0.587,14.89,5.26,13.84,1.0
3c74f488-a562-4bc4-9d7a-3f707fe85133,2,8,1,0,0.0,3,True,False,False,0.052,12.4,3.83,6.77,1.01
3c74f488-a562-4bc4-9d7a-3f707fe85133,2,9,3,0,0.0,3,True,False,False,0.592,10.3,3.64,6.49,1.0
3c74f488-a562-4bc4-9d7a-3f707fe85133,2,10,2,0,0.0,3,True,False,False,0.47,6.75,2.39,2.75,1.01
3c74f488-a562-4bc4-9d7a-3f707fe85133,2,11,1,0,0.0,3,True,False,False,0.116,24.51,5.49,7.24,1.09
3c74f488-a562-4bc4-9d7a-3f707fe85133,2,12,4,0,0.0,3,True,False,False,0.606,25.41,9.05,29.82,1.11
3e378d10-6d7f-451c-b5e8-705731e6f37e,0,3,1,0,0.0,2,False,True,False,0.388,9.04,3.3,4.69,1.28
3e378d10-6d7f-451c-b5e8-705731e6f37e,1,5,11,6,0.545,2,True,False,False,0.761,25.39,8.46,39.57,1.07
3e378d10-6d7f-451c-b5e8-705731e6f37e,1,6,1,0,0.0,2,True,False,False,0.485,13.76,4.8,11.4,1.19
3e378d10-6d7f-451c-b5e8-705731e6f37e,1,7,11,4,0.364,2,True,False,False,0.339,24.84,7.01,15.81,1.21
3ee81b85-a21f-4f55-a100-5995f36f84f9,0,0,1,0,0.0,1,True,False,True,0.743,12.37,4.31,9.56,1.01
3ee81b85-a21f-4f55-a100-5995f36f84f9,0,1,1,0,0.0,1,True,False,True,0.355,13.01,4.57,7.43,1.24
3ee81b85-a21f-4f55-a100-5995f36f84f9,0,2,1,0,0.0,1,True,False,True,0.616,38.53,10.45,43.41,1.1
3ee81b85-a21f-4f55-a100-5995f36f84f9,0,3,1,0,0.0,1,True,False,True,0.547,15.89,5.46,14.82,1.02
3ee81b85-a21f-4f55-a100-5995f36f84f9,0,4,1,0,0.0,1,True,False,True,0.442,9.41,3.36,5.41,1.06
3ee81b85-a21f-4f55-a100-5995f36f84f9,0,5,1,0,0.0,1,True,False,True,0.059,5.22,1.96,1.4,1.18
3ee81b85-a21f-4f55-a100-5995f36f84f9,0,6,1,0,0.0,1,True,False,True,0.091,20.49,5.84,4.0,1.67
3ee81b85-a21f-4f55-a100-5995f36f84f9,0,7,1,0,0.0,1,True,False,True,0.484,11.77,4.16,8.57,1.04
3ee81b85-a21f-4f55-a100-5995f36f84f9,0,8,1,0,0.0,1,True,False,True,0.639,13.43,5.02,9.62,1.17
43674d8e-302d-4915-878f-f50d2d9f8d1b,0,0,1,0,0.0,1,True,False,True,0.295,13.79,3.69,5.19,1.27
43674d8e-302d-4915-878f-f50d2d9f8d1b,0,1,1,0,0.0,1,True,False,True,0.478,26.99,8.88,36.17,1.21
43674d8e-302d-4915-878f-f50d2d9f8d1b,0,2,1,0,0.0,1,True,False,True,0.027,44.55,9.2,11.11,1.28
43674d8e-302d-4915-878f-f50d2d9f8d1b,0,3,1,0,0.0,1,True,False,True,0.485,12.85,4.34,10.06,1.19
43674d8e-302d-4915-878f-f50d2d9f8d1b,0,4,1,0,0.0,1,True,False,True,0.164,11.6,4.14,7.78,1.34
43674d8e-302d-4915-878f-f50d2d9f8d1b,0,5,1,0,0.0,1,True,False,True,0.162,11.73,4.2,7.85,1.35
43674d8e-302d-4915-878f-f50d2d9f8d1b,0,6,1,0,0.0,1,True,False,True,0.218,11.99,3.86,8.94,1.07
43674d8e-302d-4915-878f-f50d2d9f8d1b,0,7,1,0,0.0,1,True,False,True,0.177,10.64,3.55,6.51,1.2
43674d8e-302d-4915-878f-f50d2d9f8d1b,0,8,1,0,0.0,1,True,False,True,0.147,5.07,1.79,1.5,1.32
43674d8e-302d-4915-878f-f50d2d9f8d1b,0,9,1,0,0.0,1,True,False,True,0.482,10.52,3.65,6.6,1.26
45b933f5-4f12-488c-b77a-065cf3c2d719,0,0,1,0,0.0,1,True,False,True,0.472,28.86,9.65,38.89,1.12
45b933f5-4f12-488c-b77a-065cf3c2d719,0,1,1,0,0.0,1,True,False,True,0.326,14.01,4.71,11.34,1.09
45b933f5-4f12-488c-b77a-065cf3c2d719,0,2,1,0,0.0,1,True,False,True,0.254,10.07,3.59,5.85,1.14
45b933f5-4f12-488c-b77a-065cf3c2d719,0,3,1,0,0.0,1,True,False,True,0.18,5.41,1.92,1.8,1.07
45b933f5-4f12-488c-b77a-065cf3c2d719,0,4,1,0,0.0,1,True,False,True,0.031,12.96,5.15,5.71,1.38
45b933f5-4f12-488c-b77a-065cf3c2d719,0,5,1,0,0.0,1,True,False,True,0.031,53.48,9.05,7.12,1.37
45b933f5-4f12-488c-b77a-065cf3c2d719,0,6,1,0,0.0,1,True,False,True,0.486,13.02,4.53,9.76,1.1
45b933f5-4f12-488c-b77a-065cf3c2d719,0,7,1,0,0.0,1,True,False,True,0.709,13.28,4.46,10.12,1.07
45b933f5-4f12-488c-b77a-065cf3c2d719,0,8,1,0,0.0,1,True,False,True,0.484,12.81,4.48,10.21,1.04
45b933f5-4f12-488c-b77a-065cf3c2d719,0,9,1,0,0.0,1,True,False,True,0.483,10.89,3.93,7.08,1.11
